pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_dens,st_teff,st_rad,st_mass,st_lum,pl_rade_original,pl_bmasse_original,pl_orbper_original,pl_eqt_original,pl_dens_original,st_teff_original,st_rad_original,st_mass_original,st_lum_original
Kepler-491 b,0.06835620009275409,-0.14377511188276318,-0.0054788255115993745,-0.1272953851350745,-0.019616914683697022,0.05034501500768233,-0.0885799046085824,0.33030724498829866,0.04637521682541156,8.547,189.74451,4.225384512,797.0,1.31,5522.0,0.984,1.044,-0.08288
Kepler-491 b,-0.036523080770861235,-0.14377511188276318,-0.005478825511797129,-0.1272953851350745,-0.019616914683697022,0.02823450619381208,-0.06086814417314719,0.04826190711048881,0.1190447598242239,2.3,189.74451,4.2253841112,797.0,1.31,5501.0,1.03122,0.96,-0.05683
Kepler-491 b,0.07864769987975523,-0.14377511188276318,-0.0054788255115993745,0.9917984228527845,-0.019616914683697022,0.18406094926299282,-0.04691249692294291,0.4209646750204515,0.04637521682541156,9.16,189.74451,4.225384512,1118.0,1.31,5649.0,1.055,1.071,-0.08288
Kepler-491 b,0.07596150091414319,-0.14377511188276318,-0.005478825511584079,0.9673945080368499,-0.019616914683697022,0.1050948463563134,-0.04749936181992368,0.26651127570641275,0.04637521682541156,9.0,189.74451,4.225384543,1111.0,1.31,5574.0,1.054,1.025,-0.08288
Kepler-491 b,0.07410331707150825,-0.14377511188276318,-0.005478825528713722,0.9187261293467859,-0.019616914683697022,0.02823450619381208,-0.06086814417314719,0.04490422451670536,0.04637521682541156,8.88931966,189.74451,4.22534982536,1097.04,1.31,5501.0,1.03122,0.959,-0.08288
Kepler-491 b,0.07864769987975523,-0.14377511188276318,-0.0054788255115993745,0.9917984228527845,-0.019616914683697022,0.18406094926299282,-0.04691249692294291,0.4209646750204515,0.04637521682541156,9.16,189.74451,4.225384512,1118.0,1.31,5649.0,1.055,1.071,-0.08288
Kepler-491 b,0.07461840143133716,-0.14377511188276318,-0.0054788255115993745,-0.1272953851350745,-0.019616914683697022,0.11351789733302588,-0.061584119347463814,0.3168765146131649,0.04637521682541156,8.92,189.74451,4.225384512,797.0,1.31,5582.0,1.03,1.04,-0.08288
Kepler-491 b,0.06795327024791227,-0.14377511188276318,-0.005475809289537501,-0.1272953851350745,-0.019616914683697022,0.05034501500768233,-0.08036379605085064,0.04490422451670536,0.04637521682541156,8.523,189.74451,10.338536805,797.0,1.31,5522.0,0.998,0.959,-0.08288
Kepler-491 b,0.07864769987975523,-0.14377511188276318,-0.0054788255115993745,0.9917984228527845,-0.019616914683697022,0.18406094926299282,-0.04691249692294291,0.4209646750204515,0.04637521682541156,9.16,189.74451,4.225384512,1118.0,1.31,5649.0,1.055,1.071,-0.08288
Kepler-491 b,-0.036523080770861235,-0.14377511188276318,-0.005478825511584079,-0.1272953851350745,-0.019616914683697022,0.02823450619381208,-0.06086814417314719,0.04826190711048881,0.1190447598242239,2.3,189.74451,4.225384543,797.0,1.31,5501.0,1.03122,0.96,-0.05683
Kepler-491 b,0.09275024444921848,-0.14377511188276318,-0.005478825511555955,1.1277630911129917,-0.019616914683697022,0.07034976107737445,0.02057696622985347,0.34038029276964865,0.04637521682541156,10.0,189.74451,4.2253846,1157.0,1.31,5541.0,1.17,1.047,-0.08288
Kepler-257 b,-0.030311245662883374,-0.14377511188276318,-0.0054797347135431,1.406664974723673,-0.019616914683697022,-0.3013173632700634,-0.09503541847537161,-0.2606448915175883,0.04637521682541156,2.67,189.74451,2.382652169,1237.0,1.31,5188.0,0.973,0.868,-0.08288
Kepler-257 b,-0.037866180253667246,-0.14377511188276318,-0.0054797347135431,-0.1272953851350745,-0.019616914683697022,-0.2792068544561932,-0.1906943966832482,-0.32108317820569043,0.04637521682541156,2.22,189.74451,2.382652169,797.0,1.31,5209.0,0.81,0.85,-0.08288
Kepler-257 b,-0.030311245662883374,-0.14377511188276318,-0.0054797347135431,1.406664974723673,-0.019616914683697022,-0.3013173632700634,-0.09503541847537161,-0.2606448915175883,0.04637521682541156,2.67,189.74451,2.382652169,1237.0,1.31,5188.0,0.973,0.868,-0.08288
Kepler-257 b,-0.036523080770861235,-0.14377511188276318,-0.005479734717963806,-0.1272953851350745,-0.019616914683697022,-0.5287397396413002,-0.15396252278121758,-0.4218136560191939,-0.7756693486598101,2.3,189.74451,2.3826432093,797.0,1.31,4972.0,0.87259,0.82,-0.37756
Kepler-257 b,-0.03131857027498789,-0.14377511188276318,-0.0054797347062255026,-0.1272953851350745,-0.019616914683697022,-0.3097404142467759,-0.05747606506859801,0.04490422451670536,0.04637521682541156,2.61,189.74451,2.382667,797.0,1.31,5180.0,1.037,0.959,-0.08288
Kepler-257 b,-0.04155970383138381,-0.14377511188276318,-0.005479734706718901,0.8558337545925774,-0.019616914683697022,-0.4381919416416411,-0.2259062905020985,-0.6904282635218696,0.04637521682541156,2.0,189.74451,2.382666,1079.0,1.31,5058.0,0.75,0.74,-0.08288
Kepler-257 b,-0.0291360336154281,-0.14377511188276318,-0.005479734713195747,1.406664974723673,-0.019616914683697022,-0.3013173632700634,-0.09503541847537161,-0.2606448915175883,0.04637521682541156,2.74,189.74451,2.382652873,1237.0,1.31,5188.0,0.973,0.868,-0.08288
Kepler-257 b,-0.038185166380833684,-0.14377511188276318,-0.0054797347135431,-0.1272953851350745,-0.019616914683697022,-0.3750190593162976,-0.19597618075607573,-0.09947612701598266,0.04637521682541156,2.201,189.74451,2.382652169,797.0,1.31,5118.0,0.801,0.916,-0.08288
Kepler-257 b,-0.036523080770861235,-0.14377511188276318,-0.005479734713310709,-0.1272953851350745,-0.019616914683697022,-0.5287397396413002,-0.15396252278121758,-0.4218136560191939,-0.7756693486598101,2.3,189.74451,2.38265264,797.0,1.31,4972.0,0.87259,0.82,-0.37756
Kepler-257 b,-0.036523080770861235,-0.14377511188276318,-0.005479734713195747,-0.1272953851350745,-0.019616914683697022,-0.5287397396413002,-0.15396252278121758,-0.4218136560191939,-0.7756693486598101,2.3,189.74451,2.382652873,797.0,1.31,4972.0,0.87259,0.82,-0.37756
Kepler-257 b,-0.030311245662883374,-0.14377511188276318,-0.0054797347135431,1.406664974723673,-0.019616914683697022,-0.3013173632700634,-0.09503541847537161,-0.2606448915175883,0.04637521682541156,2.67,189.74451,2.382652169,1237.0,1.31,5188.0,0.973,0.868,-0.08288
Kepler-216 b,-0.0376982928183165,-0.14377511188276318,-0.005477114278264338,-0.1272953851350745,-0.019616914683697022,0.703131465702899,0.038182913139278636,0.5519142961780065,0.04637521682541156,2.23,189.74451,7.69364042,797.0,1.31,6142.0,1.2,1.11,-0.08288
Kepler-216 b,-0.02700386318647354,-0.14377511188276318,-0.005477114278264338,-0.1272953851350745,-0.019616914683697022,0.6789151941448507,0.2406513025976678,0.605637217678541,0.04637521682541156,2.867,189.74451,7.69364042,797.0,1.31,6119.0,1.545,1.126,-0.08288
Kepler-216 b,-0.03954505460717478,-0.14377511188276318,-0.005477114280311944,0.8209710191412422,-0.019616914683697022,0.6441701088659116,0.04757275149097205,0.22621908458101134,0.04637521682541156,2.12,189.74451,7.69363627,1069.0,1.31,6086.0,1.216,1.013,-0.08288
Kepler-216 b,-0.036523080770861235,-0.14377511188276318,-0.005477114288004031,-0.1272953851350745,-0.019616914683697022,0.652014075087975,0.29035289072297504,0.6526447739915092,1.7236050069446414,2.3,189.74451,7.69362068,797.0,1.31,6093.45,1.62969,1.14,0.51836
Kepler-216 b,-0.04307069074954059,-0.14377511188276318,-0.005477114278264338,0.59087696516243,-0.019616914683697022,0.845270450934922,-0.06099725445048304,0.4679722313334198,0.04637521682541156,1.91,189.74451,7.69364042,1003.0,1.31,6277.0,1.031,1.085,-0.08288
Kepler-216 b,-0.036523080770861235,-0.14377511188276318,-0.005477114280311944,-0.1272953851350745,-0.019616914683697022,0.652014075087975,0.29035289072297504,0.6526447739915092,1.7236050069446414,2.3,189.74451,7.69363627,797.0,1.31,6093.45,1.62969,1.14,0.51836
Kepler-216 b,-0.035683643594107466,-0.14377511188276318,-0.005477114277978167,-0.1272953851350745,-0.019616914683697022,0.649434515726357,0.07339480695812896,0.04490422451670536,0.04637521682541156,2.35,189.74451,7.693641,797.0,1.31,6091.0,1.26,0.959,-0.08288
Kepler-216 b,-0.04307069074954059,-0.14377511188276318,-0.005477114278264338,0.59087696516243,-0.019616914683697022,0.845270450934922,-0.06099725445048304,0.4679722313334198,0.04637521682541156,1.91,189.74451,7.69364042,1003.0,1.31,6277.0,1.031,1.085,-0.08288
Kepler-216 b,-0.028716315027051218,-0.14377511188276318,-0.005475809289537501,-0.1272953851350745,-0.019616914683697022,0.6789151941448507,0.2664733580648247,0.04490422451670536,0.04637521682541156,2.765,189.74451,10.338536805,797.0,1.31,6119.0,1.589,0.959,-0.08288
Kepler-216 b,-0.04223125357278683,-0.14377511188276318,-0.005477114351987988,0.6083083328880976,-0.019616914683697022,0.8463233323070111,-0.04984682140784704,0.6157102654598916,0.04637521682541156,1.96,189.74451,7.693491,1008.0,1.31,6278.0,1.05,1.129,-0.08288
