pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_dens,st_teff,st_rad,st_mass,st_lum,pl_name
0.1484217557862011,-0.14377511188276318,-0.0054793143169226365,1.8862716263276909,-0.019616914683697022,0.1461572198677867,0.10551979141886005,0.04490422451670536,0.04637521682541156,Kepler-6 b
0.14485110482523184,-0.12102970497925869,-0.005479314314453936,-0.1272953851350745,-0.06730255422624648,0.18195518651881473,0.07398167185510973,0.5653450265531402,0.04637521682541156,Kepler-6 b
0.1702560833736608,-0.11147663407978681,-0.005479314314355256,2.1841039752884472,-0.07253634393213605,0.18195518651881473,0.15027410846261877,0.8843248729625677,0.04637521682541156,Kepler-6 b
0.11071420003174903,-0.14377511188276318,-0.0054793143143799265,1.486849266261744,-0.019616914683697022,0.37042095212275633,-0.0310671447044602,0.6459294088039423,0.04637521682541156,Kepler-6 b
0.1499998599038252,-0.14377511188276318,-0.005479314314497354,1.8180452530494282,-0.019616914683697022,0.17458501691419132,0.09158761876453489,0.34038029276964865,0.04637521682541156,Kepler-6 b
0.1499998599038252,-0.14377511188276318,-0.005479314314497354,1.8180452530494282,-0.019616914683697022,0.17458501691419132,0.09158761876453489,0.34038029276964865,0.04637521682541156,Kepler-6 b
0.14481213815148694,-0.14377511188276318,-0.005479314314497354,-0.1272953851350745,-0.019616914683697022,0.19564264435597248,0.07398167185510973,0.4847606443023374,0.04637521682541156,Kepler-6 b
-0.036523080770861235,-0.14377511188276318,-0.005479314314512157,-0.1272953851350745,-0.019616914683697022,0.1461572198677867,0.10551979141886005,0.14899238492399233,0.8052628359193428,Kepler-6 b
0.14147117818800695,-0.14377511188276318,-0.005475809289537501,-0.1272953851350745,-0.019616914683697022,0.19564264435597248,0.08219778041284147,0.04490422451670536,0.04637521682541156,Kepler-6 b
-0.036523080770861235,-0.14377511188276318,-0.0054793143146512945,-0.1272953851350745,-0.019616914683697022,0.18195518651881473,0.15027410846261877,0.8843248729625677,1.1116744521569453,Kepler-6 b
-0.036523080770861235,-0.14377511188276318,-0.005479314314456254,-0.1272953851350745,-0.019616914683697022,0.1461572198677867,0.10551979141886005,0.14899238492399233,0.8052628359193428,Kepler-6 b
0.1499998599038252,-0.14377511188276318,-0.005479314314497354,1.8180452530494282,-0.019616914683697022,0.17458501691419132,0.09158761876453489,0.34038029276964865,0.04637521682541156,Kepler-6 b
0.14485110482523184,-0.12739841891223996,-0.005479314313171099,2.1527275133822457,-0.06718624778833783,0.18195518651881473,0.07398167185510973,0.5653450265531402,0.04637521682541156,Kepler-6 b
0.1738398757236321,-0.11103499403610652,-0.005479314302809724,2.323554917093788,-0.07532769844194383,0.18195518651881473,0.15027410846261877,0.8843248729625677,1.1116744521569453,Kepler-6 b
-0.036523080770861235,-0.14377511188276318,-0.005479314314562483,-0.1272953851350745,-0.019616914683697022,0.1461572198677867,0.10551979141886005,0.14899238492399233,0.8052628359193428,Kepler-6 b
0.14412379966654887,-0.14377511188276318,-0.005479314314512157,1.8215315265945617,-0.019616914683697022,0.17458501691419132,0.09158761876453489,0.34038029276964865,0.04637521682541156,Kepler-6 b
-0.036523080770861235,-0.14377511188276318,-0.005479314314503276,-0.1272953851350745,-0.019616914683697022,0.18195518651881473,0.15027410846261877,0.8843248729625677,1.1116744521569453,Kepler-6 b
0.14949619759777294,-0.14377511188276318,-0.005479314314497354,-0.1272953851350745,-0.019616914683697022,0.22722908551864426,0.09100075386755412,0.3504533405509994,0.04637521682541156,Kepler-6 b
0.06835620009275409,-0.14377511188276318,-0.0054788255115993745,-0.1272953851350745,-0.019616914683697022,0.05034501500768233,-0.0885799046085824,0.33030724498829866,0.04637521682541156,Kepler-491 b
-0.036523080770861235,-0.14377511188276318,-0.005478825511797129,-0.1272953851350745,-0.019616914683697022,0.02823450619381208,-0.06086814417314719,0.04826190711048881,0.1190447598242239,Kepler-491 b
0.07864769987975523,-0.14377511188276318,-0.0054788255115993745,0.9917984228527845,-0.019616914683697022,0.18406094926299282,-0.04691249692294291,0.4209646750204515,0.04637521682541156,Kepler-491 b
0.07596150091414319,-0.14377511188276318,-0.005478825511584079,0.9673945080368499,-0.019616914683697022,0.1050948463563134,-0.04749936181992368,0.26651127570641275,0.04637521682541156,Kepler-491 b
0.07410331707150825,-0.14377511188276318,-0.005478825528713722,0.9187261293467859,-0.019616914683697022,0.02823450619381208,-0.06086814417314719,0.04490422451670536,0.04637521682541156,Kepler-491 b
0.07864769987975523,-0.14377511188276318,-0.0054788255115993745,0.9917984228527845,-0.019616914683697022,0.18406094926299282,-0.04691249692294291,0.4209646750204515,0.04637521682541156,Kepler-491 b
0.07461840143133716,-0.14377511188276318,-0.0054788255115993745,-0.1272953851350745,-0.019616914683697022,0.11351789733302588,-0.061584119347463814,0.3168765146131649,0.04637521682541156,Kepler-491 b
0.06795327024791227,-0.14377511188276318,-0.005475809289537501,-0.1272953851350745,-0.019616914683697022,0.05034501500768233,-0.08036379605085064,0.04490422451670536,0.04637521682541156,Kepler-491 b
0.07864769987975523,-0.14377511188276318,-0.0054788255115993745,0.9917984228527845,-0.019616914683697022,0.18406094926299282,-0.04691249692294291,0.4209646750204515,0.04637521682541156,Kepler-491 b
-0.036523080770861235,-0.14377511188276318,-0.005478825511584079,-0.1272953851350745,-0.019616914683697022,0.02823450619381208,-0.06086814417314719,0.04826190711048881,0.1190447598242239,Kepler-491 b
0.09275024444921848,-0.14377511188276318,-0.005478825511555955,1.1277630911129917,-0.019616914683697022,0.07034976107737445,0.02057696622985347,0.34038029276964865,0.04637521682541156,Kepler-491 b
-0.030311245662883374,-0.14377511188276318,-0.0054797347135431,1.406664974723673,-0.019616914683697022,-0.3013173632700634,-0.09503541847537161,-0.2606448915175883,0.04637521682541156,Kepler-257 b
-0.037866180253667246,-0.14377511188276318,-0.0054797347135431,-0.1272953851350745,-0.019616914683697022,-0.2792068544561932,-0.1906943966832482,-0.32108317820569043,0.04637521682541156,Kepler-257 b
-0.030311245662883374,-0.14377511188276318,-0.0054797347135431,1.406664974723673,-0.019616914683697022,-0.3013173632700634,-0.09503541847537161,-0.2606448915175883,0.04637521682541156,Kepler-257 b
-0.036523080770861235,-0.14377511188276318,-0.005479734717963806,-0.1272953851350745,-0.019616914683697022,-0.5287397396413002,-0.15396252278121758,-0.4218136560191939,-0.7756693486598101,Kepler-257 b
-0.03131857027498789,-0.14377511188276318,-0.0054797347062255026,-0.1272953851350745,-0.019616914683697022,-0.3097404142467759,-0.05747606506859801,0.04490422451670536,0.04637521682541156,Kepler-257 b
-0.04155970383138381,-0.14377511188276318,-0.005479734706718901,0.8558337545925774,-0.019616914683697022,-0.4381919416416411,-0.2259062905020985,-0.6904282635218696,0.04637521682541156,Kepler-257 b
-0.0291360336154281,-0.14377511188276318,-0.005479734713195747,1.406664974723673,-0.019616914683697022,-0.3013173632700634,-0.09503541847537161,-0.2606448915175883,0.04637521682541156,Kepler-257 b
-0.038185166380833684,-0.14377511188276318,-0.0054797347135431,-0.1272953851350745,-0.019616914683697022,-0.3750190593162976,-0.19597618075607573,-0.09947612701598266,0.04637521682541156,Kepler-257 b
-0.036523080770861235,-0.14377511188276318,-0.005479734713310709,-0.1272953851350745,-0.019616914683697022,-0.5287397396413002,-0.15396252278121758,-0.4218136560191939,-0.7756693486598101,Kepler-257 b
-0.036523080770861235,-0.14377511188276318,-0.005479734713195747,-0.1272953851350745,-0.019616914683697022,-0.5287397396413002,-0.15396252278121758,-0.4218136560191939,-0.7756693486598101,Kepler-257 b
-0.030311245662883374,-0.14377511188276318,-0.0054797347135431,1.406664974723673,-0.019616914683697022,-0.3013173632700634,-0.09503541847537161,-0.2606448915175883,0.04637521682541156,Kepler-257 b
-0.0376982928183165,-0.14377511188276318,-0.005477114278264338,-0.1272953851350745,-0.019616914683697022,0.703131465702899,0.038182913139278636,0.5519142961780065,0.04637521682541156,Kepler-216 b
-0.02700386318647354,-0.14377511188276318,-0.005477114278264338,-0.1272953851350745,-0.019616914683697022,0.6789151941448507,0.2406513025976678,0.605637217678541,0.04637521682541156,Kepler-216 b
-0.03954505460717478,-0.14377511188276318,-0.005477114280311944,0.8209710191412422,-0.019616914683697022,0.6441701088659116,0.04757275149097205,0.22621908458101134,0.04637521682541156,Kepler-216 b
-0.036523080770861235,-0.14377511188276318,-0.005477114288004031,-0.1272953851350745,-0.019616914683697022,0.652014075087975,0.29035289072297504,0.6526447739915092,1.7236050069446414,Kepler-216 b
-0.04307069074954059,-0.14377511188276318,-0.005477114278264338,0.59087696516243,-0.019616914683697022,0.845270450934922,-0.06099725445048304,0.4679722313334198,0.04637521682541156,Kepler-216 b
-0.036523080770861235,-0.14377511188276318,-0.005477114280311944,-0.1272953851350745,-0.019616914683697022,0.652014075087975,0.29035289072297504,0.6526447739915092,1.7236050069446414,Kepler-216 b
-0.035683643594107466,-0.14377511188276318,-0.005477114277978167,-0.1272953851350745,-0.019616914683697022,0.649434515726357,0.07339480695812896,0.04490422451670536,0.04637521682541156,Kepler-216 b
-0.04307069074954059,-0.14377511188276318,-0.005477114278264338,0.59087696516243,-0.019616914683697022,0.845270450934922,-0.06099725445048304,0.4679722313334198,0.04637521682541156,Kepler-216 b
-0.028716315027051218,-0.14377511188276318,-0.005475809289537501,-0.1272953851350745,-0.019616914683697022,0.6789151941448507,0.2664733580648247,0.04490422451670536,0.04637521682541156,Kepler-216 b
-0.04223125357278683,-0.14377511188276318,-0.005477114351987988,0.6083083328880976,-0.019616914683697022,0.8463233323070111,-0.04984682140784704,0.6157102654598916,0.04637521682541156,Kepler-216 b
-0.036523080770861235,-0.14377511188276318,-0.0054771143120402495,-0.1272953851350745,-0.019616914683697022,0.652014075087975,0.29035289072297504,0.6526447739915092,1.7236050069446414,Kepler-216 b
-0.04307069074954059,-0.14377511188276318,-0.005477114278264338,0.59087696516243,-0.019616914683697022,0.845270450934922,-0.06099725445048304,0.4679722313334198,0.04637521682541156,Kepler-216 b
-0.03971294204252553,-0.14377511188276318,-0.005476593071705471,-0.1272953851350745,-0.019616914683697022,0.1461572198677867,-0.10746815131791068,0.04490422451670536,0.04637521682541156,Kepler-32 c
-0.04021660434857779,-0.14377511188276318,-0.005476591858176298,-1.3405185788415386,-0.019616914683697022,-1.839577047892179,-0.37262251474730806,-1.429118434154228,0.04637521682541156,Kepler-32 c
-0.04189547870208532,-0.14377511188276318,-0.005476592045312598,-0.1272953851350745,-0.019616914683697022,-1.772192640078479,-0.32894098673523026,-1.272284437881197,-3.1029079761745586,Kepler-32 c
-0.042567028443488336,-0.14377511188276318,-0.005476592084907852,-0.1272953851350745,-0.019616914683697022,-1.7764041655668352,-0.369101325365423,-1.4492645297169289,0.04637521682541156,Kepler-32 c
-0.036523080770861235,-0.14377511188276318,-0.0054765920370925735,-0.1272953851350745,-0.019616914683697022,-1.772192640078479,-0.32894098673523026,-1.272284437881197,-3.1029079761745586,Kepler-32 c
-0.04122392896068231,-0.4043343073331038,-0.005476592084907852,-0.1272953851350745,-0.019616914683697022,0.1461572198677867,-0.3556034327348637,-1.2746650348401898,0.04637521682541156,Kepler-32 c
-0.04155970383138381,-0.14377511188276318,-0.00547659198622809,-1.2673068343937346,-0.019616914683697022,-1.770086877334301,-0.3550165678378829,-1.361964782278559,0.04637521682541156,Kepler-32 c
-0.038201955124368754,-0.14377511188276318,-0.005476592032385549,-1.3405185788415386,-0.019616914683697022,-1.839577047892179,-0.37262251474730806,-1.429118434154228,0.04637521682541156,Kepler-32 c
-0.036523080770861235,-0.4138524117227652,-0.005476592037048167,-0.1272953851350745,-0.06032416795172704,0.1461572198677867,-0.32919451237072606,-1.466052942685846,0.04637521682541156,Kepler-32 c
-0.03967936455545538,-0.14377511188276318,-0.005475809289537501,-0.1272953851350745,-0.019616914683697022,-1.8353655224038226,-0.32919451237072606,0.04490422451670536,0.04637521682541156,Kepler-32 c
-0.036523080770861235,-0.4134969212585156,-0.005476592037048167,-0.1272953851350745,-0.07660706925893905,0.1461572198677867,-0.32919451237072606,-1.466052942685846,0.04637521682541156,Kepler-32 c
-0.038201955124368754,-0.14377511188276318,-0.005476592032385549,-1.3405185788415386,-0.019616914683697022,-1.839577047892179,-0.37262251474730806,-1.429118434154228,0.04637521682541156,Kepler-32 c
-0.038201955124368754,-0.14377511188276318,-0.005476592032385549,-1.3405185788415386,-0.019616914683697022,-1.839577047892179,-0.37262251474730806,-1.429118434154228,0.04637521682541156,Kepler-32 c
-0.04441379023234661,-0.14377511188276318,-0.0054765920370925735,-1.3335460317512715,-0.019616914683697022,-1.8353655224038226,-0.37379624454126975,-1.466052942685846,0.04637521682541156,Kepler-32 c
-0.04155970383138381,-0.18792267068395957,-0.00547659198622809,-0.1272953851350745,-0.019616914683697022,-1.6574285705207716,-0.3550165678378829,-1.2276574785272214,0.04637521682541156,Kepler-32 c
-0.041207140217147234,-0.14377511188276318,-0.005475809289537501,-0.1272953851350745,-0.019616914683697022,-1.7616638263575886,-0.3556034327348637,-1.2746650348401898,-3.3278069610714587,Kepler-32 c
-0.03534786872340596,-0.14377511188276318,-0.005476592032385549,-0.1272953851350745,-0.019616914683697022,-1.6542699264045044,-0.3491479188680745,-1.2612343044650558,0.04637521682541156,Kepler-32 c
-0.036523080770861235,-0.14377511188276318,-0.005476592044098837,-0.1272953851350745,-0.019616914683697022,-1.772192640078479,-0.32894098673523026,-1.272284437881197,-3.1029079761745586,Kepler-32 c
-0.041727591266734566,-0.14377511188276318,-0.00547659200251025,-1.1731774486751296,-0.019616914683697022,-1.4879146696144332,-0.35853775721976794,-1.331745638934508,0.04637521682541156,Kepler-32 c
-0.02963969592148036,-0.14377511188276318,-0.005462691583396435,-1.0581304216857237,-0.019616914683697022,0.4757090893316622,-0.14550579961572369,0.10870019379859093,0.04637521682541156,Kepler-259 c
-0.028800258744726602,-0.14377511188276318,-0.005462691583396435,-0.1272953851350745,-0.019616914683697022,0.10930637184466964,-0.13787655595497278,-0.05246857070301434,0.04637521682541156,Kepler-259 c
-0.02460307286095778,-0.14377511188276318,-0.00546269154007602,-1.0581304216857237,-0.019616914683697022,0.4757090893316622,-0.14550579961572369,0.10870019379859093,0.04637521682541156,Kepler-259 c
-0.036523080770861235,-0.14377511188276318,-0.005462691481933905,-0.1272953851350745,-0.019616914683697022,0.1461572198677867,-0.145525753022221,0.14899238492399233,-0.14842379229578104,Kepler-259 c
-0.022756311072099494,-0.14377511188276318,-0.005475809289537501,-0.1272953851350745,-0.019616914683697022,0.03876331991470267,-0.12672612291233684,0.04490422451670536,0.04637521682541156,Kepler-259 c
-0.02963969592148036,-0.14377511188276318,-0.005462691583396435,-1.0581304216857237,-0.019616914683697022,0.4757090893316622,-0.14550579961572369,0.10870019379859093,0.04637521682541156,Kepler-259 c
